pid,Segment_Q1,Segment_Q2,WC_Q1,WC_Q2,Analytic_Q1,Analytic_Q2,Clout_Q1,Clout_Q2,Authentic_Q1,Authentic_Q2,Tone_Q1,Tone_Q2,WPS_Q1,WPS_Q2,BigWords_Q1,BigWords_Q2,Dic_Q1,Dic_Q2,Linguistic_Q1,Linguistic_Q2,function_Q1,function_Q2,pronoun_Q1,pronoun_Q2,ppron_Q1,ppron_Q2,i_Q1,i_Q2,we_Q1,we_Q2,you_Q1,you_Q2,shehe_Q1,shehe_Q2,they_Q1,they_Q2,ipron_Q1,ipron_Q2,det_Q1,det_Q2,article_Q1,article_Q2,number_Q1,number_Q2,prep_Q1,prep_Q2,auxverb_Q1,auxverb_Q2,adverb_Q1,adverb_Q2,conj_Q1,conj_Q2,negate_Q1,negate_Q2,verb_Q1,verb_Q2,adj_Q1,adj_Q2,quantity_Q1,quantity_Q2,Drives_Q1,Drives_Q2,affiliation_Q1,affiliation_Q2,achieve_Q1,achieve_Q2,power_Q1,power_Q2,Cognition_Q1,Cognition_Q2,allnone_Q1,allnone_Q2,cogproc_Q1,cogproc_Q2,insight_Q1,insight_Q2,cause_Q1,cause_Q2,discrep_Q1,discrep_Q2,tentat_Q1,tentat_Q2,certitude_Q1,certitude_Q2,differ_Q1,differ_Q2,memory_Q1,memory_Q2,Affect_Q1,Affect_Q2,tone_pos_Q1,tone_pos_Q2,tone_neg_Q1,tone_neg_Q2,emotion_Q1,emotion_Q2,emo_pos_Q1,emo_pos_Q2,emo_neg_Q1,emo_neg_Q2,emo_anx_Q1,emo_anx_Q2,emo_anger_Q1,emo_anger_Q2,emo_sad_Q1,emo_sad_Q2,swear_Q1,swear_Q2,Social_Q1,Social_Q2,socbehav_Q1,socbehav_Q2,prosocial_Q1,prosocial_Q2,polite_Q1,polite_Q2,conflict_Q1,conflict_Q2,moral_Q1,moral_Q2,comm_Q1,comm_Q2,socrefs_Q1,socrefs_Q2,family_Q1,family_Q2,friend_Q1,friend_Q2,female_Q1,female_Q2,male_Q1,male_Q2,Culture_Q1,Culture_Q2,politic_Q1,politic_Q2,ethnicity_Q1,ethnicity_Q2,tech_Q1,tech_Q2,Lifestyle_Q1,Lifestyle_Q2,leisure_Q1,leisure_Q2,home_Q1,home_Q2,work_Q1,work_Q2,money_Q1,money_Q2,relig_Q1,relig_Q2,Physical_Q1,Physical_Q2,health_Q1,health_Q2,illness_Q1,illness_Q2,wellness_Q1,wellness_Q2,mental_Q1,mental_Q2,substances_Q1,substances_Q2,sexual_Q1,sexual_Q2,food_Q1,food_Q2,death_Q1,death_Q2,need_Q1,need_Q2,want_Q1,want_Q2,acquire_Q1,acquire_Q2,lack_Q1,lack_Q2,fulfill_Q1,fulfill_Q2,fatigue_Q1,fatigue_Q2,reward_Q1,reward_Q2,risk_Q1,risk_Q2,curiosity_Q1,curiosity_Q2,allure_Q1,allure_Q2,Perception_Q1,Perception_Q2,attention_Q1,attention_Q2,motion_Q1,motion_Q2,space_Q1,space_Q2,visual_Q1,visual_Q2,auditory_Q1,auditory_Q2,feeling_Q1,feeling_Q2,time_Q1,time_Q2,focuspast_Q1,focuspast_Q2,focuspresent_Q1,focuspresent_Q2,focusfuture_Q1,focusfuture_Q2,Conversation_Q1,Conversation_Q2,netspeak_Q1,netspeak_Q2,assent_Q1,assent_Q2,nonflu_Q1,nonflu_Q2,filler_Q1,filler_Q2,AllPunc_Q1,AllPunc_Q2,Period_Q1,Period_Q2,Comma_Q1,Comma_Q2,QMark_Q1,QMark_Q2,Exclam_Q1,Exclam_Q2,Apostro_Q1,Apostro_Q2,OtherP_Q1,OtherP_Q2,Emoji_Q1,Emoji_Q2
R_9gKWvGKZjF95Y4x,1.0,1.0,104.0,73.0,15.75,89.52,45.74,19.21,25.1,28.97,89.03999999999999,40.28,20.800000000000004,36.5,26.92,23.29,90.38000000000001,94.52,65.38,67.12,53.85000000000001,53.42,19.23,10.96,12.5,4.11,6.73,4.11,3.8500000000000005,0.0,0.0,0.0,0.9600000000000001,0.0,0.9600000000000001,0.0,6.73,6.85,19.23,13.7,7.6899999999999995,9.59,0.0,0.0,4.81,19.18,8.65,9.59,5.77,0.0,7.6899999999999995,8.22,0.9600000000000001,0.0,15.379999999999999,20.55,2.88,4.11,1.9200000000000002,2.74,8.65,4.11,6.73,2.74,1.9200000000000002,0.0,0.0,1.37,25.0,23.29,0.0,0.0,21.15,15.070000000000002,5.77,6.85,1.9200000000000002,0.0,5.77,4.11,3.8500000000000005,1.37,1.9200000000000002,0.0,2.88,4.11,0.0,0.0,7.6899999999999995,1.37,5.77,1.37,0.9600000000000001,0.0,2.88,0.0,0.9600000000000001,0.0,0.9600000000000001,0.0,0.0,0.0,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,13.46,8.22,5.77,4.11,0.9600000000000001,0.0,0.0,0.0,0.9600000000000001,0.0,0.0,0.0,3.8500000000000005,4.11,7.6899999999999995,4.11,0.0,1.37,1.9200000000000002,1.37,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6899999999999995,4.11,2.88,0.0,0.0,0.0,2.88,4.11,1.9200000000000002,0.0,0.0,0.0,2.88,10.96,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,4.11,0.0,0.0,0.9600000000000001,1.37,0.0,0.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,10.96,6.73,1.37,0.0,0.0,1.9200000000000002,0.0,1.9200000000000002,1.37,1.9200000000000002,0.0,0.0,0.0,0.9600000000000001,0.0,1.9200000000000002,2.74,0.9600000000000001,5.48,3.8500000000000005,1.37,1.9200000000000002,0.0,0.9600000000000001,0.0,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,9.59,5.77,2.74,2.88,4.11,0.0,0.0,0.0,0.0,0.9600000000000001,1.37,2.88,1.37,0.0,0.0
R_9gSCcbS1E3C8iTw,1.0,1.0,56.0,56.0,1.72,3.1699999999999995,9.23,1.0,89.39,82.24,20.23,5.5,18.669999999999998,14.0,17.86,21.43,100.0,94.64,78.57000000000001,82.14,60.71,62.5,25.0,23.21,21.43,19.640000000000004,14.290000000000001,17.86,0.0,0.0,1.7900000000000003,1.7900000000000003,0.0,0.0,3.57,0.0,3.57,3.57,8.93,8.93,1.7900000000000003,3.57,0.0,0.0,8.93,10.709999999999999,17.86,12.5,3.57,8.93,7.14,8.93,1.7900000000000003,1.7900000000000003,30.359999999999996,25.0,5.36,7.14,0.0,0.0,3.57,5.36,3.57,3.57,0.0,0.0,0.0,1.7900000000000003,37.5,32.14,0.0,0.0,26.79,23.21,10.709999999999999,5.36,0.0,0.0,8.93,7.14,1.7900000000000003,0.0,0.0,1.7900000000000003,5.36,5.36,0.0,0.0,3.57,1.7900000000000003,1.7900000000000003,0.0,1.7900000000000003,1.7900000000000003,1.7900000000000003,1.7900000000000003,1.7900000000000003,0.0,0.0,1.7900000000000003,0.0,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,19.640000000000004,10.709999999999999,7.14,5.36,1.7900000000000003,0.0,0.0,0.0,1.7900000000000003,0.0,1.7900000000000003,0.0,3.57,5.36,12.5,5.36,0.0,1.7900000000000003,3.57,1.7900000000000003,0.0,0.0,0.0,0.0,1.7900000000000003,3.57,0.0,0.0,0.0,0.0,1.7900000000000003,3.57,5.36,3.57,0.0,0.0,0.0,0.0,5.36,3.57,0.0,0.0,0.0,0.0,3.57,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.709999999999999,8.93,3.57,1.7900000000000003,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,1.7900000000000003,1.7900000000000003,0.0,0.0,1.7900000000000003,0.0,3.57,1.7900000000000003,1.7900000000000003,3.57,7.14,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,8.93,5.36,7.14,0.0,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_9h5u12dwC5eG2Z6,1.0,1.0,193.0,236.0,46.8,38.71,6.700000000000001,7.17,97.01,71.12,27.06,25.72,21.44,23.6,27.459999999999997,30.51,93.78,85.17,70.47,62.29,50.26,46.61,12.44,10.59,9.33,8.9,7.25,6.36,0.0,0.0,0.52,0.85,0.0,0.42,1.5500000000000003,0.85,3.11,1.69,17.1,12.29,8.29,5.93,2.07,0.85,7.77,8.47,5.700000000000001,8.47,7.25,5.08,7.25,10.59,1.04,0.0,16.58,14.41,9.84,8.47,7.25,4.66,3.6300000000000003,2.12,2.07,0.85,1.04,0.0,0.52,1.27,31.09,30.93,0.0,0.0,18.65,21.61,8.81,5.93,1.5500000000000003,2.54,2.07,4.24,2.59,4.66,0.52,0.0,3.6300000000000003,5.08,0.52,0.0,8.81,2.12,4.66,1.27,4.15,0.85,2.07,0.42,0.0,0.0,2.07,0.42,0.0,0.42,1.04,0.0,0.0,0.0,0.0,0.0,10.36,9.32,7.25,6.78,1.04,0.85,0.0,1.69,1.04,0.0,1.04,0.42,4.15,2.54,3.11,2.54,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.42,2.07,1.27,0.0,0.0,0.0,0.0,2.07,1.27,5.700000000000001,3.39,1.04,0.0,0.0,0.0,3.6300000000000003,2.97,1.04,0.42,0.0,0.0,3.11,4.66,0.52,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.52,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,2.12,0.0,0.42,8.29,2.97,6.22,5.93,2.07,2.12,0.52,0.0,2.07,1.69,1.04,2.12,0.0,0.0,0.52,0.85,8.29,6.78,5.18,0.85,4.15,5.93,0.52,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,13.98,4.15,3.81,5.18,5.08,0.52,0.42,0.0,0.0,2.07,0.85,2.07,3.81,0.0,0.0
R_9hAOLp1N0EAyxFO,1.0,1.0,103.0,112.0,1.45,18.12,10.13,1.0,72.16,89.39,10.58,0.0,25.75,37.33,26.21,16.96,94.17,95.54,74.76,77.67999999999999,59.22,63.39,18.45,15.179999999999998,12.62,12.5,7.77,12.5,1.94,0.0,0.0,0.0,0.0,0.0,2.91,0.0,5.83,2.68,14.56,16.07,4.85,6.25,0.97,0.89,5.83,11.61,10.68,9.820000000000002,13.59,6.25,12.62,14.290000000000001,0.97,0.89,22.33,20.54,7.77,4.46,1.94,4.46,5.83,2.68,4.85,1.7900000000000003,0.97,0.89,0.0,0.0,36.89,28.57,0.0,0.0,26.21,24.109999999999996,4.85,7.14,1.94,3.57,7.77,7.14,5.83,4.46,0.0,0.0,7.77,4.46,0.0,0.0,5.83,0.89,1.94,0.0,2.91,0.0,1.94,0.89,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,14.56,6.25,6.8,5.36,0.0,0.0,0.97,0.0,0.97,0.0,0.0,0.0,1.94,4.46,7.77,0.89,0.0,0.89,1.94,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,3.57,2.91,2.68,0.0,0.0,0.0,0.0,0.97,2.68,1.94,0.0,0.0,0.0,5.83,6.25,1.94,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.25,5.83,5.36,0.97,1.7900000000000003,0.0,0.89,3.88,2.68,0.0,0.89,0.0,0.0,0.97,0.89,4.85,4.46,6.8,1.7900000000000003,3.88,2.68,1.94,1.7900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,4.46,3.88,2.68,1.94,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.97,1.7900000000000003,0.0,0.0
R_9i3WqkbyXzPIOUM,1.0,1.0,107.0,45.0,89.52,98.78,51.2,10.48,22.84,77.17,10.86,0.0,15.29,9.0,27.1,24.439999999999998,85.05,77.78,53.27,60.0,42.99,44.44,7.48,2.22,6.54,2.22,5.609999999999999,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93,0.0,14.02,20.0,11.21,15.56,0.0,0.0,11.21,13.33,7.48,2.22,2.8,2.22,4.67,8.89,0.0,0.0,9.35,8.89,6.54,11.11,0.0,6.67,6.54,0.0,5.609999999999999,0.0,0.0,0.0,0.93,0.0,20.560000000000002,24.439999999999998,0.0,0.0,12.15,22.22,4.67,6.67,5.609999999999999,4.44,3.74,2.22,0.0,2.22,0.0,0.0,0.0,4.44,0.0,0.0,7.48,0.0,2.8,0.0,3.74,0.0,1.87,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,14.02,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609999999999999,0.0,7.48,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.93,2.22,0.0,0.0,0.0,0.0,0.93,2.22,10.280000000000001,6.67,1.87,0.0,0.0,0.0,5.609999999999999,6.67,2.8,0.0,0.0,0.0,7.48,2.22,1.87,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,6.54,4.44,1.87,6.67,0.93,0.0,0.0,0.0,0.93,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.54,4.44,1.87,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,13.33,5.609999999999999,8.89,1.87,2.22,0.0,0.0,0.0,0.0,2.8,0.0,3.74,2.22,0.0,0.0
R_9j0z8JXT8CPjNa9,1.0,1.0,92.0,117.0,41.01,28.8,18.24,1.0,44.75,77.17,3.88,11.52,23.0,23.4,28.26,25.64,92.38999999999999,84.62,69.57,70.09,57.61,57.26,17.39,17.95,13.039999999999997,12.82,8.7,12.82,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,5.13,18.48,18.8,10.87,5.98,1.09,0.85,8.7,9.4,10.87,8.55,2.17,2.56,8.7,6.84,0.0,3.42,16.3,17.09,5.43,4.27,1.09,2.56,5.43,1.71,5.43,0.0,1.09,0.85,0.0,0.85,21.74,29.06,0.0,0.85,14.13,21.37,4.35,2.56,0.0,3.42,4.35,5.13,3.2599999999999993,5.98,0.0,0.85,3.2599999999999993,6.84,0.0,0.0,6.519999999999999,4.27,2.17,1.71,4.35,2.56,3.2599999999999993,2.56,1.09,0.85,2.17,1.71,0.0,0.0,1.09,0.85,1.09,0.85,0.0,0.0,15.22,2.56,7.61,2.56,0.0,0.0,0.0,0.85,1.09,0.0,0.0,0.85,3.2599999999999993,0.0,7.61,0.0,0.0,0.0,3.2599999999999993,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,2.17,0.0,4.35,3.42,3.2599999999999993,0.85,0.0,0.0,1.09,2.56,0.0,0.0,0.0,0.0,4.35,7.69,1.09,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2599999999999993,0.0,0.0,0.0,1.09,0.85,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,8.7,4.27,3.2599999999999993,5.13,0.0,0.85,0.0,0.0,1.09,3.42,1.09,0.0,0.0,0.0,0.0,0.85,4.35,1.71,2.17,5.13,3.2599999999999993,2.56,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,9.4,4.35,4.27,3.2599999999999993,5.13,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0
R_9jGQkrcYf5X8zyV,1.0,1.0,85.0,57.0,12.45,47.02,87.81,1.0,77.89,80.24,20.23,46.76,10.63,14.25,21.18,24.56,92.94,91.23,72.94,64.91,60.0,52.63,21.18,14.04,14.120000000000001,14.04,5.88,12.28,2.35,0.0,5.88,0.0,0.0,1.75,0.0,0.0,7.0600000000000005,0.0,16.47,14.04,5.88,5.26,0.0,1.75,7.0600000000000005,12.28,12.939999999999998,12.28,4.71,1.75,4.71,5.26,1.18,1.75,22.35,21.05,4.71,3.51,2.35,7.02,4.71,0.0,3.5300000000000002,0.0,1.18,0.0,0.0,0.0,27.06,21.05,0.0,0.0,16.47,12.28,5.88,3.51,2.35,1.75,2.35,1.75,1.18,3.51,1.18,0.0,3.5300000000000002,3.51,0.0,0.0,3.5300000000000002,1.75,1.18,1.75,1.18,0.0,1.18,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,8.77,5.88,5.26,0.0,0.0,1.18,3.51,0.0,0.0,0.0,0.0,4.71,0.0,11.76,3.51,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0600000000000005,3.51,1.18,0.0,0.0,0.0,3.5300000000000002,3.51,2.35,0.0,0.0,0.0,4.71,10.53,1.18,10.53,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.75,0.0,0.0,1.18,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.18,3.51,11.76,7.02,4.71,10.53,0.0,5.26,2.35,0.0,4.71,5.26,0.0,5.26,0.0,0.0,0.0,0.0,2.35,1.75,9.41,3.51,2.35,7.02,1.18,0.0,1.18,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.120000000000001,12.28,7.0600000000000005,7.02,2.35,3.51,2.35,0.0,0.0,0.0,1.18,1.75,1.18,0.0,0.0,0.0
R_9jGTQ6wMqanivsJ,1.0,1.0,97.0,80.0,15.59,43.4,58.47,1.0,45.7,84.66,20.23,38.3,10.78,7.269999999999999,13.4,13.75,92.78,92.5,76.29,71.25,58.760000000000005,56.25,18.56,10.0,16.49,8.75,7.220000000000001,7.5,2.06,0.0,0.0,0.0,5.15,0.0,2.06,1.25,2.06,1.25,11.34,16.25,8.25,6.25,0.0,2.5,9.28,10.0,13.4,7.5,5.15,7.5,9.28,7.5,1.03,2.5,25.77,17.5,5.15,8.75,2.06,5.0,6.19,1.25,5.15,0.0,1.03,1.25,0.0,0.0,34.02,38.75,0.0,0.0,24.74,30.0,7.220000000000001,6.25,4.12,2.5,9.28,3.75,1.03,12.5,0.0,2.5,2.06,8.75,0.0,0.0,4.12,1.25,2.06,1.25,2.06,0.0,3.0899999999999994,0.0,1.03,0.0,2.06,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,15.46,10.0,4.12,6.25,1.03,1.25,0.0,0.0,1.03,0.0,0.0,0.0,2.06,6.25,11.34,3.75,0.0,0.0,2.06,0.0,0.0,0.0,5.15,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,4.12,5.0,0.0,0.0,0.0,0.0,2.06,5.0,2.06,0.0,0.0,0.0,2.06,3.75,1.03,3.75,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,2.06,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.5,0.0,0.0,11.34,6.25,7.220000000000001,6.25,1.03,2.5,3.0899999999999994,0.0,5.15,3.75,0.0,2.5,0.0,0.0,0.0,0.0,7.220000000000001,1.25,5.15,2.5,3.0899999999999994,1.25,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,17.5,9.28,13.75,2.06,2.5,0.0,0.0,0.0,0.0,1.03,1.25,0.0,0.0,0.0,0.0
R_9kHvimlWxabzpn3,1.0,1.0,125.0,79.0,26.61,19.62,5.76,1.0,82.18,85.92,11.97,59.980000000000004,25.0,19.75,17.6,22.78,97.6,94.94,81.6,72.15,66.4,59.49,13.6,17.72,10.4,11.39,7.2,11.39,0.8,0.0,0.0,0.0,0.0,0.0,1.6,0.0,3.2,6.33,16.0,13.92,8.8,6.33,0.0,1.27,11.2,11.39,11.2,10.13,8.0,5.06,11.2,10.13,0.8,2.53,24.0,16.46,4.8,8.86,2.4,3.8,3.2,6.33,2.4,3.8,0.8,1.27,0.0,1.27,28.8,34.18,0.8,0.0,21.6,29.11,3.2,6.33,0.8,2.53,6.4,6.33,5.6,7.59,0.0,0.0,7.2,6.33,0.0,0.0,2.4,3.8,0.8,2.53,1.6,0.0,0.8,1.27,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,11.2,5.06,5.6,2.53,0.8,0.0,0.0,0.0,0.8,0.0,0.0,1.27,2.4,1.27,5.6,2.53,0.0,1.27,1.6,1.27,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,2.53,8.8,5.06,3.2,0.0,0.0,0.0,2.4,3.8,3.2,1.27,0.0,0.0,4.8,3.8,0.8,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.8,1.27,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,8.8,7.59,11.2,1.27,1.6,0.0,3.2,0.0,5.6,0.0,1.6,0.0,0.0,0.0,0.8,1.27,3.2,6.33,4.0,0.0,3.2,5.06,0.8,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,7.59,4.0,5.06,0.8,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
R_9kTCAUflKkIxCMx,1.0,1.0,108.0,115.0,1.26,47.48,1.0,4.56,99.0,17.84,10.93,32.27,36.0,38.33,19.44,20.87,95.37,86.96,83.33,75.65,67.59,58.26,25.0,10.43,11.11,6.96,9.26,4.35,0.0,0.0,0.0,0.0,0.9300000000000002,0.0,0.9300000000000002,2.61,13.89,3.48,14.81,14.779999999999998,5.559999999999999,5.22,0.0,0.87,8.33,15.65,13.89,8.7,5.559999999999999,6.96,11.11,8.7,4.63,3.48,22.22,16.52,8.33,8.7,0.9300000000000002,6.96,1.85,1.74,1.85,0.87,0.0,0.0,0.0,0.87,41.67000000000001,24.35,0.0,1.74,31.48,15.65,4.63,1.74,2.7799999999999994,0.87,2.7799999999999994,4.35,8.33,4.35,0.9300000000000002,0.87,12.96,5.22,0.0,0.0,0.9300000000000002,0.87,0.0,0.87,0.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,8.7,2.7799999999999994,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,3.48,3.7,3.48,0.0,0.0,1.85,0.0,0.0,0.0,0.9300000000000002,0.0,0.9300000000000002,6.09,0.0,0.0,0.0,0.0,0.9300000000000002,6.09,1.85,1.74,0.9300000000000002,0.0,0.0,0.0,0.0,1.74,0.9300000000000002,0.0,0.0,0.0,0.9300000000000002,1.74,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,8.33,6.96,8.33,6.96,1.85,1.74,0.9300000000000002,0.87,3.7,5.22,0.9300000000000002,0.0,0.0,0.0,0.9300000000000002,0.0,3.7,0.0,3.7,0.87,7.41,5.22,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,9.57,2.7799999999999994,2.61,1.85,0.87,0.0,0.0,0.0,0.0,1.85,2.61,0.0,3.48,0.0,0.0
R_9ly8qis9dlrc9ar,1.0,1.0,201.0,83.0,38.54,31.57,29.06,6.42,44.91,66.6,7.03,20.23,25.13,27.67,22.89,20.48,92.04,85.54,71.14,66.27,59.2,57.82999999999999,13.93,12.05,8.96,7.23,3.98,6.02,2.49,0.0,0.5,0.0,0.0,1.2,1.99,0.0,4.98,4.82,15.92,20.48,8.46,7.23,0.5,2.41,13.43,9.64,10.95,13.25,6.97,4.82,7.96,9.64,2.49,0.0,18.91,18.07,4.98,4.82,1.99,7.23,8.96,1.2,5.97,0.0,2.49,0.0,0.5,1.2,32.84,26.509999999999998,1.0,0.0,22.89,15.66,3.48,3.61,4.48,1.2,4.98,2.41,7.46,3.61,0.0,0.0,5.97,4.82,0.0,0.0,6.47,2.41,2.49,1.2,3.98,1.2,2.49,0.0,1.0,0.0,1.49,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,12.94,6.02,5.47,3.61,1.99,0.0,0.0,2.41,0.0,0.0,0.5,0.0,2.99,1.2,7.46,2.41,0.0,0.0,1.99,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,7.23,0.0,0.0,0.5,0.0,1.0,7.23,0.0,0.0,0.0,0.0,2.49,1.2,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,2.41,6.47,4.82,8.46,10.84,2.49,1.2,1.99,0.0,3.98,7.23,1.0,2.41,0.0,0.0,0.5,0.0,2.99,2.41,4.98,10.84,2.99,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,16.87,4.48,3.61,5.47,9.64,0.5,0.0,0.0,0.0,5.47,1.2,1.0,2.41,0.0,0.0
